id,review,aspect,sentiment
1344,A touch more jalapeno heat for contrast and it would have been very good indeed.,Eating Environment / Ambiance,Unknown
1381,Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,Food,Unknown
1381,Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,Service,Unknown
1381,Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,Price,Unknown
1381,Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,Eating Environment / Ambiance,Unknown
581,We'd go back again,Food,Unknown
581,We'd go back again,Service,Unknown
581,We'd go back again,Price,Unknown
581,We'd go back again,Eating Environment / Ambiance,Unknown
3658,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",Food,Unknown
3658,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",Service,Unknown
3658,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",Price,Unknown
3658,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",Eating Environment / Ambiance,Positive
1840,The location is perfect.,Food,Unknown
1840,The location is perfect.,Service,Unknown
1840,The location is perfect.,Price,Unknown
1840,The location is perfect.,Eating Environment / Ambiance,Positive
2702,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",Food,Unknown
2702,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",Service,Unknown
2702,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",Price,Unknown
2702,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",Eating Environment / Ambiance,Unknown
3536,The lunch special is an asbolute steal.,Food,Unknown
3536,The lunch special is an asbolute steal.,Service,Unknown
3536,The lunch special is an asbolute steal.,Price,Positive
3536,The lunch special is an asbolute steal.,Eating Environment / Ambiance,Unknown
1363,This food is asian-air fusion.,Food,Unknown
1363,This food is asian-air fusion.,Service,Unknown
1363,This food is asian-air fusion.,Price,Unknown
1363,This food is asian-air fusion.,Eating Environment / Ambiance,Unknown
1065,Nothing fancy but really good food with pretty reasonable price.,Food,Positive
1065,Nothing fancy but really good food with pretty reasonable price.,Service,Unknown
1065,Nothing fancy but really good food with pretty reasonable price.,Price,Positive
1065,Nothing fancy but really good food with pretty reasonable price.,Eating Environment / Ambiance,Unknown
2137,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",Food,Positive
2137,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",Service,Positive
2137,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",Price,Unknown
2137,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",Eating Environment / Ambiance,Unknown
2884,"While I quite liked the food and the ambience, I'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window.",Food,Unknown
2884,"While I quite liked the food and the ambience, I'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window.",Service,Unknown
2884,"While I quite liked the food and the ambience, I'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window.",Price,Unknown
2884,"While I quite liked the food and the ambience, I'm not quite sure if it they really deserve it the Michelin rating they have displayed so prooudly in the window.",Eating Environment / Ambiance,Unknown
2075,i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.,Food,Unknown
2075,i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.,Service,Unknown
2075,i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.,Price,Unknown
2075,i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.,Eating Environment / Ambiance,Unknown
3238,"But on a lazy Saturday night, we ended up going.",Food,Unknown
3238,"But on a lazy Saturday night, we ended up going.",Service,Unknown
3238,"But on a lazy Saturday night, we ended up going.",Price,Unknown
3238,"But on a lazy Saturday night, we ended up going.",Eating Environment / Ambiance,Unknown
558,There are a few Italian employees who may not speak the best English but for me that adds to the experience.,Food,Unknown
558,There are a few Italian employees who may not speak the best English but for me that adds to the experience.,Service,Unknown
558,There are a few Italian employees who may not speak the best English but for me that adds to the experience.,Price,Unknown
558,There are a few Italian employees who may not speak the best English but for me that adds to the experience.,Eating Environment / Ambiance,Unknown
3597,"I have never eaten in the restaurant, however, upon reading the reviews I got take out last week.",Food,Unknown
3597,"I have never eaten in the restaurant, however, upon reading the reviews I got take out last week.",Service,Unknown
3597,"I have never eaten in the restaurant, however, upon reading the reviews I got take out last week.",Price,Unknown
3597,"I have never eaten in the restaurant, however, upon reading the reviews I got take out last week.",Eating Environment / Ambiance,Unknown
1099,Once for dinner and once for brunch.,Food,Unknown
1099,Once for dinner and once for brunch.,Service,Unknown
1099,Once for dinner and once for brunch.,Price,Unknown
1099,Once for dinner and once for brunch.,Eating Environment / Ambiance,Unknown
169,"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",Food,Unknown
169,"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",Service,Unknown
169,"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",Price,Unknown
169,"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square.",Eating Environment / Ambiance,Unknown
2042,Not worth the prices.,Food,Unknown
2042,Not worth the prices.,Service,Unknown
2042,Not worth the prices.,Price,Negative
2042,Not worth the prices.,Eating Environment / Ambiance,Unknown
1603,Would recommend - perfect for those looking for a place close to grand central.,Food,Unknown
1603,Would recommend - perfect for those looking for a place close to grand central.,Service,Unknown
1603,Would recommend - perfect for those looking for a place close to grand central.,Price,Unknown
1603,Would recommend - perfect for those looking for a place close to grand central.,Eating Environment / Ambiance,Unknown
1114,From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.,Food,Unknown
1114,From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.,Service,Positive
1114,From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.,Price,Unknown
