id,review,Food,Service,Price,Eating Environment / Ambiance
634,The prices were CHEAP compared to the quality of service and food.,Positive,Positive,Positive,Unknown
3058,Go only if you are already in the neighborhood and don't want to bother going farther for a better place.,Unknown,Unknown,Unknown,Unknown
968,"Top spot in town for Vietnamese classics, better than places that cost a lot more.",Positive,Unknown,Positive,Unknown
2300,less wait time for me!,Unknown,Positive,Unknown,Unknown
2136,"This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.",Positive,Unknown,Unknown,Positive
1039,"The decor is really blah, and not at all hip or happening.",Unknown,Unknown,Unknown,Negative
3138,"Having discovered Ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.",Unknown,Unknown,Unknown,Positive
2722,You cannot go wrong at the Red Eye Grill.,Unknown,Unknown,Unknown,Unknown
1547,It appears to be the owner's first venture and it shows.,Unknown,Unknown,Unknown,Unknown
2597,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",Positive,Unknown,Unknown,Unknown
1740,I go twice a month!,Unknown,Unknown,Unknown,Unknown
715,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,Negative,Unknown,Unknown,Unknown
2160,They have a huge selection of different cream cheeses and all of their salads are great.,Positive,Unknown,Unknown,Unknown
3437,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,Positive,Unknown,Unknown,Unknown
939,The food was authentic.,Positive,Unknown,Unknown,Unknown
3140,The dim sum is delectable while the prices are quite easy on the wallet.,Positive,Unknown,Positive,Unknown
1714,"I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at.",Positive,Unknown,Unknown,Unknown
337,The worst excuse for Japanese food I've ever encountered.,Unknown,Unknown,Unknown,Unknown
2027,A million better places to go in the city.,Unknown,Unknown,Unknown,Unknown
595,"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.",Unknown,Unknown,Unknown,Unknown
256,Okay-i don't mind the oily part (cause most are cooked that way) but it was way too bland.,Negative,Unknown,Unknown,Unknown
764,I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.,Negative,Unknown,Unknown,Unknown
1375,I love it.,Unknown,Unknown,Unknown,Unknown
613,If you want something really different than try Jekyll and Hyde.,Unknown,Unknown,Unknown,Unknown
1329,"We had reservations at 9pm, but was not seated until 10:15pm.",Unknown,Negative,Unknown,Unknown
3198,We had Pam's special fried fish and it was amazing.,Positive,Unknown,Unknown,Unknown
623,Its located in greenewich village.,Unknown,Unknown,Unknown,Unknown
3325,There is no excuse for such lousy service!,Unknown,Negative,Unknown,Unknown
294,Three strikes and this restaurant is out.,Unknown,Unknown,Unknown,Unknown
3375,We bring in a party of ten or so every week.,Unknown,Unknown,Unknown,Unknown
3304,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,Positive,Unknown,Unknown,Unknown
3608,"So, a little inconsistency there but either way, both pizzas were really good.",Unknown,Unknown,Unknown,Unknown
3203,"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.",Positive,Unknown,Negative,Unknown
3640,We would return to this place again!,Unknown,Unknown,Unknown,Unknown
3499,Not enough wines by the glass either.,Negative,Unknown,Unknown,Unknown
694,I had the duck breast special on my last visit and it was incredible.,Positive,Unknown,Unknown,Unknown
831,I must say it's a little pricey for the food because it was not as spectacular as the view.,Unknown,Unknown,Negative,Unknown
271,These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,Positive,Unknown,Unknown,Unknown
2677,"Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.",Unknown,Unknown,Unknown,Negative
844,No gimmicks here -- the food speaks for itself in its freshness and preparation.,Positive,Unknown,Unknown,Unknown
551,"We were worried we would have trouble getting in, but somehow managed to have a short wait.",Unknown,Positive,Unknown,Unknown
3709,My wife had the fried shrimp which are huge and loved it.,Positive,Unknown,Unknown,Unknown
386,"Everything I had was good, and I'm a eater.",Positive,Unknown,Unknown,Unknown
1704,One should not go to Lucky Strike for the food.,Negative,Unknown,Unknown,Unknown
1196,The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.,Unknown,Negative,Unknown,Unknown
3689,We could only get through an appetizer and cheese fondue.,Unknown,Unknown,Unknown,Unknown
1379,"To me it exemplifies Soho, cute, artsy, interesting.",Unknown,Unknown,Unknown,Positive
2142,"Try everything for that matter, it is all good.",Positive,Unknown,Unknown,Unknown
3472,Both times we waited well over a half hour for a table (even though we had reservations).,Unknown,Negative,Unknown,Unknown
2372,happy to be a regular at this place and would warmly recommend it to anyone.,Unknown,Unknown,Unknown,Unknown
3561,I've been eating at Taj Mahal for over twenty years and have found them to be the most excellent of the Indian eateries on this block of Indian restaurants.,Unknown,Unknown,Unknown,Unknown
16,"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.",Unknown,Positive,Unknown,Unknown
2253,Try the green curry!!!,Positive,Unknown,Unknown,Unknown
3425,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,Positive,Unknown,Unknown,Unknown
2698,We were also seated promptly at the time of our reservation and the service was very quick and professional.,Unknown,Positive,Unknown,Unknown
2496,"You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.",Positive,Positive,Unknown,Unknown
124,The food there are sastifying.,Positive,Unknown,Unknown,Unknown
2600,I highly recommend to anyone to give this place a try.,Unknown,Unknown,Unknown,Unknown
630,I highly recommend visiting this restaurant and having dinner and drinks!,Positive,Unknown,Unknown,Unknown
267,The bar is very well stocked with interesting beers and well priced wines.,Positive,Unknown,Unknown,Unknown
1804,I agree.,Unknown,Unknown,Unknown,Unknown
2657,"Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...).",Unknown,Negative,Unknown,Unknown
920,The food was good.,Positive,Unknown,Unknown,Unknown
2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",Positive,Unknown,Unknown,Unknown
2408,"at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous.",Unknown,Unknown,Unknown,Negative
2237,It just wasn't Thai.,Unknown,Unknown,Unknown,Unknown
304,I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.,Positive,Unknown,Unknown,Unknown
3225,I particularly love their yellowfun tuna and their mussel selection.,Positive,Unknown,Unknown,Unknown
3154,I love to visit Murrays for my bagel fix.,Unknown,Unknown,Unknown,Unknown
2348,"We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire.",Unknown,Unknown,Unknown,Positive
2971,Recommended.,Unknown,Unknown,Unknown,Unknown
921,The place was nice and calm.,Unknown,Unknown,Unknown,Positive
532,Cheese plate is a varied delight and great bargain at $10.,Positive,Unknown,Positive,Unknown
1972,I could have drank 4 glasses of water and still been parched - so watch out.,Negative,Unknown,Unknown,Unknown
553,"When we sat, we got great and fast service.",Unknown,Positive,Unknown,Unknown
1681,"Most of the servers are very attentive, friendly and quite attractive.",Unknown,Positive,Unknown,Unknown
2586,I think locals rate this place so high.,Unknown,Unknown,Unknown,Unknown
1734,Service is average.,Unknown,Unknown,Unknown,Unknown
2558,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).,Positive,Unknown,Unknown,Unknown
1522,Go girls!!!,Unknown,Unknown,Unknown,Unknown
3683,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",Unknown,Negative,Unknown,Unknown
2715,"The steak is good, the fish is good and the sushi was surprisingly great.",Positive,Unknown,Unknown,Unknown
760,"For asian fusion, there are many places further downtown.",Unknown,Unknown,Unknown,Unknown
120,Old school meets New world.,Unknown,Unknown,Unknown,Unknown
2295,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,Unknown,Unknown,Unknown,Unknown
3513,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.",Unknown,Negative,Unknown,Negative
2880,This is probably one of my new favorite places.,Unknown,Unknown,Unknown,Unknown
2034,"For being number 1, this place has alot of work to do in order to truly earn its so called reputation.",Unknown,Unknown,Unknown,Unknown
3299,"For myself and family we would only go here to celebrate an occassion, I do prefer smaller, quiter restaurants.",Unknown,Unknown,Unknown,Unknown
1208,The one on the east side is much better than the one on the west side.,Unknown,Unknown,Unknown,Unknown
2148,They all know you.,Unknown,Positive,Unknown,Unknown
2192,"My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.",Positive,Unknown,Unknown,Positive
2020,We ended the dinner with a surprisingly light and flaky apple tarte tatin.,Positive,Unknown,Unknown,Unknown
915,The buffet had a nice selection.,Positive,Unknown,Unknown,Unknown
1768,Waitstaff are very friendly.,Unknown,Positive,Unknown,Unknown
302,This restaurant is such a great place.,Unknown,Unknown,Unknown,Unknown
3052,"Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro.",Unknown,Unknown,Unknown,Unknown
2956,I've been several times and am totally smitten.,Unknown,Unknown,Unknown,Unknown
569,Terrible experience.,Unknown,Unknown,Unknown,Unknown
658,I love the place.,Unknown,Unknown,Unknown,Unknown
1664,Service was slow had to wait to order and get food although not crowded.,Unknown,Negative,Unknown,Unknown
3690,Will have to return to try the chocolate!,Unknown,Unknown,Unknown,Unknown
1274,"It's only $1.95 for a regular slice and $4.00 for a slice with a mushroom, not mushrooms.",Unknown,Unknown,Positive,Unknown
481,There is a real gallery of stars that have visited.,Unknown,Unknown,Unknown,Unknown
2827,"The food was below average, the service was pathetic, there was no ambience at all.",Negative,Negative,Unknown,Negative
1585,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,Unknown,Unknown,Unknown,Positive
2163,Our first time in New York and we had to try a New York Bagel.,Unknown,Unknown,Unknown,Unknown
3443,service was efficient courteous.,Unknown,Positive,Unknown,Unknown
2108,this one is definintely my least favorite.,Unknown,Unknown,Unknown,Unknown
